"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"z_id[1,57]",1.221029104,0.265429550274997,0.702924225,1.73587025,1717.78412093028,1.00186264040246
"z_id[1,58]",-0.554989838902333,0.612161363648029,-1.8386005,0.516790525,2963.19323769852,0.999651258368418
"z_id[1,59]",-1.01438667223167,0.738139744949608,-2.566898,0.354687725,3963.28080647022,0.999875727025894
"z_id[1,60]",-0.624628230096667,0.588033680615275,-1.95261175,0.397384225,4432.58815560702,1.00037512135903
"z_id[1,61]",0.849270956913333,0.33401986266003,0.1673509,1.471278,2494.75502058429,1.00020064558744
"z_id[1,62]",-0.76562377786,0.669992674117243,-2.25413,0.3960656,4411.73801526016,0.999392047732149
"z_id[1,63]",1.657458803,0.221340396990839,1.2215395,2.088361,1313.86049748377,1.00281197270858
"z_id[1,64]",-0.739788125168867,0.72997201931956,-2.290887,0.559414675,4147.65431584992,1.00119289292548
"z_id[1,65]",-0.692369250420667,0.603462366582327,-2.00265475,0.354708150000001,3482.94336217108,1.0005385861533
"z_id[1,66]",0.8358881255,0.22234587633934,0.388193375,1.25553875,1352.06901066166,1.00120426516076
"z_id[1,67]",1.10871722633333,0.26785923671607,0.5601342,1.6256905,1980.04529071863,0.999961857023508
"z_id[1,68]",0.8452828333,0.239502918570443,0.3574041,1.30812675,1550.86602476792,1.00239142796538
"z_id[1,69]",-0.5217913670969,0.550718624979782,-1.728881,0.42481875,4070.39039200304,1.00004404074262
"z_id[1,70]",1.81533201,0.204172114384794,1.41604675,2.2212395,950.505910080825,1.00476023996212
"z_id[1,71]",-0.863123388810667,0.652303209433508,-2.2625535,0.28654755,4941.4984196644,0.999421615206843
"z_id[1,72]",0.138035214460833,0.356297080063483,-0.638889025,0.762096925,3055.68664694078,0.999070597510535
"z_id[1,73]",-0.0215857830490667,0.44469001203954,-0.93381035,0.751950475,3026.64023438555,0.999419007674349
